,resultId,grid,positionOrder,fastestLap,fastestLapTime,fastestLapSpeed,surname,status,year,name_x,name_y
275,22973,12,13,46.0,01:40.3,195.652,Button,Finished,2016,Chinese Grand Prix,McLaren
276,22988,14,6,52.0,01:40.3,209.799,Alonso,+1 Lap,2016,Russian Grand Prix,McLaren
277,22992,12,10,50.0,01:41.7,206.968,Button,+1 Lap,2016,Russian Grand Prix,McLaren
278,23031,9,5,72.0,01:19.2,151.739,Alonso,Finished,2016,Monaco Grand Prix,McLaren
279,23035,13,9,66.0,01:19.7,150.786,Button,+1 Lap,2016,Monaco Grand Prix,McLaren
280,23059,10,11,67.0,01:17.3,203.081,Alonso,+1 Lap,2016,Canadian Grand Prix,McLaren
281,23070,12,22,5.0,01:19.5,197.588,Button,Power Unit,2016,Canadian Grand Prix,McLaren
282,23081,19,11,50.0,01:47.6,200.802,Button,Finished,2016,European Grand Prix,McLaren
283,23089,13,19,27.0,01:49.1,198.08,Alonso,Gearbox,2016,European Grand Prix,McLaren
284,23098,3,6,70.0,01:10.0,222.476,Button,Finished,2016,Austrian Grand Prix,McLaren
285,23110,14,18,44.0,01:11.0,219.284,Alonso,Battery,2016,Austrian Grand Prix,McLaren
286,23127,9,13,43.0,01:35.7,221.676,Alonso,+1 Lap,2016,British Grand Prix,McLaren
287,23126,17,12,36.0,01:37.9,216.609,Button,+1 Lap,2016,British Grand Prix,McLaren
288,23143,7,7,62.0,01:25.0,185.639,Alonso,+1 Lap,2016,Hungarian Grand Prix,McLaren
289,23158,8,22,9.0,01:26.7,181.817,Button,Oil leak,2016,Hungarian Grand Prix,McLaren
290,23170,13,12,50.0,01:20.1,205.49,Alonso,+1 Lap,2016,German Grand Prix,McLaren
291,23166,12,8,48.0,01:19.8,206.395,Button,+1 Lap,2016,German Grand Prix,McLaren
292,23187,22,7,43.0,01:54.5,220.243,Alonso,Finished,2016,Belgian Grand Prix,McLaren
293,23201,9,21,,,,Button,Collision damage,2016,Belgian Grand Prix,McLaren
294,23216,12,14,51.0,01:25.3,244.373,Alonso,+1 Lap,2016,Italian Grand Prix,McLaren
295,23214,14,12,40.0,01:26.4,241.503,Button,+1 Lap,2016,Italian Grand Prix,McLaren
296,23231,9,7,49.0,01:51.2,163.902,Alonso,Finished,2016,Singapore Grand Prix,McLaren
297,23243,12,19,18.0,01:51.6,163.341,Button,Brakes,2016,Singapore Grand Prix,McLaren
298,23284,15,16,29.0,01:38.2,212.866,Alonso,+1 Lap,2016,Japanese Grand Prix,McLaren
299,23286,22,18,39.0,01:37.2,215.124,Button,+1 Lap,2016,Japanese Grand Prix,McLaren
300,23295,12,5,36.0,01:43.5,191.752,Alonso,Finished,2016,United States Grand Prix,McLaren
301,23299,19,9,37.0,01:44.5,189.979,Button,+1 Lap,2016,United States Grand Prix,McLaren
302,23325,11,13,69.0,01:23.7,185.189,Alonso,+1 Lap,2016,Mexican Grand Prix,McLaren
303,23324,13,12,70.0,01:23.8,184.948,Button,+1 Lap,2016,Mexican Grand Prix,McLaren
304,23344,10,10,70.0,01:27.1,178.09,Alonso,Finished,2016,Brazilian Grand Prix,McLaren
305,23350,17,16,38.0,01:27.0,178.338,Button,Finished,2016,Brazilian Grand Prix,McLaren
306,23366,9,10,50.0,01:44.5,191.343,Alonso,Finished,2016,Abu Dhabi Grand Prix,McLaren
307,23376,12,20,4.0,01:48.8,183.851,Button,Suspension,2016,Abu Dhabi Grand Prix,McLaren
308,23391,18,13,53.0,01:29.4,213.448,Vandoorne,+2 Laps,2017,Australian Grand Prix,McLaren
309,23392,12,14,48.0,01:30.1,211.938,Alonso,Vibrations,2017,Australian Grand Prix,McLaren
310,23414,13,16,31.0,01:39.5,197.23,Alonso,Driveshaft,2017,Chinese Grand Prix,McLaren
311,23416,15,18,15.0,01:41.5,193.412,Vandoorne,Fuel pressure,2017,Chinese Grand Prix,McLaren
312,23432,15,14,47.0,01:35.6,203.809,Alonso,Power Unit,2017,Bahrain Grand Prix,McLaren
313,23438,17,20,,,,Vandoorne,Power Unit,2017,Bahrain Grand Prix,McLaren
314,23452,20,14,47.0,01:39.8,210.971,Vandoorne,+1 Lap,2017,Russian Grand Prix,McLaren
315,23458,15,20,,,,Alonso,Power Unit,2017,Russian Grand Prix,McLaren
316,23476,20,18,14.0,01:27.6,191.401,Vandoorne,Collision,2017,Spanish Grand Prix,McLaren
317,23470,7,12,64.0,01:23.9,199.752,Alonso,+2 Laps,2017,Spanish Grand Prix,McLaren
318,23494,12,16,45.0,01:16.7,156.697,Vandoorne,Accident,2017,Monaco Grand Prix,McLaren
319,23496,20,18,47.0,01:16.9,156.194,Button,Collision damage,2017,Monaco Grand Prix,McLaren
320,23512,16,14,69.0,01:16.8,204.491,Vandoorne,+1 Lap,2017,Canadian Grand Prix,McLaren
321,23514,12,16,63.0,01:15.9,206.974,Alonso,Power Unit,2017,Canadian Grand Prix,McLaren
322,23527,19,9,49.0,01:45.2,205.488,Alonso,Finished,2017,Azerbaijan Grand Prix,McLaren
323,23530,18,12,45.0,01:46.6,202.636,Vandoorne,Finished,2017,Azerbaijan Grand Prix,McLaren
324,23553,13,12,67.0,01:08.4,227.19,Vandoorne,+1 Lap,2017,Austrian Grand Prix,McLaren
325,23560,12,19,,,,Alonso,Collision damage,2017,Austrian Grand Prix,McLaren
326,23572,8,11,43.0,01:33.5,226.906,Vandoorne,+1 Lap,2017,British Grand Prix,McLaren
327,23579,20,18,22.0,01:34.3,224.983,Alonso,Power Unit,2017,British Grand Prix,McLaren
328,23587,7,6,69.0,01:20.2,196.697,Alonso,Finished,2017,Hungarian Grand Prix,McLaren
329,23591,8,10,44.0,01:22.0,192.43,Vandoorne,+1 Lap,2017,Hungarian Grand Prix,McLaren
330,23615,20,14,44.0,01:49.9,229.415,Vandoorne,Finished,2017,Belgian Grand Prix,McLaren
331,23619,10,18,12.0,01:51.7,225.692,Alonso,Engine,2017,Belgian Grand Prix,McLaren
332,23638,19,17,44.0,01:25.9,242.861,Alonso,Gearbox,2017,Italian Grand Prix,McLaren
333,23640,18,19,30.0,01:26.9,239.953,Vandoorne,Engine,2017,Italian Grand Prix,McLaren
334,23648,9,7,57.0,01:46.7,170.855,Vandoorne,Finished,2017,Singapore Grand Prix,McLaren
335,23658,8,17,6.0,02:13.6,136.503,Alonso,Collision damage,2017,Singapore Grand Prix,McLaren
336,23672,10,11,11.0,01:36.5,206.783,Alonso,+1 Lap,2017,Malaysian Grand Prix,McLaren
337,23668,7,7,49.0,01:35.9,208.012,Vandoorne,+1 Lap,2017,Malaysian Grand Prix,McLaren
338,23692,20,11,45.0,01:35.1,219.797,Alonso,+1 Lap,2017,Japanese Grand Prix,McLaren
339,23695,9,14,49.0,01:33.7,223.05,Vandoorne,+1 Lap,2017,Japanese Grand Prix,McLaren
340,23713,20,12,27.0,01:40.3,197.777,Vandoorne,+1 Lap,2017,United States Grand Prix,McLaren
341,23718,8,17,21.0,01:41.5,195.463,Alonso,Engine,2017,United States Grand Prix,McLaren
342,23749,6,8,57.0,01:13.5,211.193,Alonso,Finished,2017,Brazilian Grand Prix,McLaren
343,23760,12,19,,,,Vandoorne,Accident,2017,Brazilian Grand Prix,McLaren
344,23770,11,9,26.0,01:43.4,193.41,Alonso,+1 Lap,2017,Abu Dhabi Grand Prix,McLaren
345,23773,13,12,50.0,01:44.0,192.279,Vandoorne,+1 Lap,2017,Abu Dhabi Grand Prix,McLaren
346,49,5,5,49.0,01:33.2,209.062,Kovalainen,Finished,2008,Bahrain Grand Prix,McLaren
347,57,3,13,25.0,01:35.5,203.969,Hamilton,+1 Lap,2008,Bahrain Grand Prix,McLaren
348,137,7,9,62.0,01:18.5,200.091,Kovalainen,Finished,2008,Canadian Grand Prix,McLaren
349,147,1,19,4.0,01:17.5,202.559,Hamilton,Collision,2008,Canadian Grand Prix,McLaren
350,567,2,1,35.0,01:33.2,198.783,Alonso,Finished,2007,European Grand Prix,McLaren
351,575,10,9,29.0,01:33.4,198.421,Hamilton,+1 Lap,2007,European Grand Prix,McLaren
352,700,4,2,54.0,01:38.0,200.259,Alonso,Finished,2007,Chinese Grand Prix,McLaren
353,717,1,19,22.0,01:43.1,190.278,Hamilton,Spun off,2007,Chinese Grand Prix,McLaren
354,723,4,3,59.0,01:13.2,212.062,Alonso,Finished,2007,Brazilian Grand Prix,McLaren
355,727,2,7,58.0,01:12.5,213.946,Hamilton,+1 Lap,2007,Brazilian Grand Prix,McLaren
356,788,4,2,57.0,01:26.0,221.869,RÌ_ikkÌ¦nen,Finished,2006,Australian Grand Prix,McLaren
357,800,5,14,45.0,01:27.5,218.27,Pablo Montoya,Electrical,2006,Australian Grand Prix,McLaren
358,899,2,3,15.0,01:22.5,224.44,RÌ_ikkÌ¦nen,Finished,2006,British Grand Prix,McLaren
359,902,8,6,38.0,01:22.8,223.575,Pablo Montoya,Finished,2006,British Grand Prix,McLaren
360,1008,4,2,67.0,01:24.3,187.055,de la Rosa,Finished,2006,Hungarian Grand Prix,McLaren
361,1021,1,15,7.0,01:33.7,168.338,RÌ_ikkÌ¦nen,Collision,2006,Hungarian Grand Prix,McLaren
362,1052,1,2,13.0,01:22.6,252.604,RÌ_ikkÌ¦nen,Finished,2006,Italian Grand Prix,McLaren
363,1070,7,20,8.0,01:23.7,249.155,de la Rosa,Engine,2006,Italian Grand Prix,McLaren
364,1077,7,5,45.0,01:39.1,197.92,de la Rosa,Finished,2006,Chinese Grand Prix,McLaren
365,1093,5,21,14.0,01:44.1,188.518,RÌ_ikkÌ¦nen,Throttle,2006,Chinese Grand Prix,McLaren
366,1099,11,5,24.0,01:33.3,223.958,RÌ_ikkÌ¦nen,Finished,2006,Japanese Grand Prix,McLaren
367,1105,13,11,22.0,01:34.1,222.112,de la Rosa,+1 Lap,2006,Japanese Grand Prix,McLaren
368,1167,6,9,23.0,01:35.5,208.987,RÌ_ikkÌ¦nen,Finished,2005,Malaysian Grand Prix,McLaren
369,1162,11,4,42.0,01:36.6,206.603,Pablo Montoya,Finished,2005,Malaysian Grand Prix,McLaren
370,1201,7,3,24.0,01:23.0,213.902,Wurz,Finished,2005,San Marino Grand Prix,McLaren
371,1214,1,16,8.0,01:23.3,213.201,RÌ_ikkÌ¦nen,Driveshaft,2005,San Marino Grand Prix,McLaren
372,1237,1,1,41.0,01:15.9,158.375,RÌ_ikkÌ¦nen,Finished,2005,Monaco Grand Prix,McLaren
373,1241,16,5,50.0,01:17.4,155.342,Pablo Montoya,Finished,2005,Monaco Grand Prix,McLaren
374,1261,5,7,42.0,01:31.8,201.866,Pablo Montoya,Finished,2005,European Grand Prix,McLaren
375,1265,2,11,9.0,01:30.9,203.791,RÌ_ikkÌ¦nen,Accident,2005,European Grand Prix,McLaren
376,1375,4,1,40.0,01:21.2,194.186,RÌ_ikkÌ¦nen,Finished,2005,Hungarian Grand Prix,McLaren
377,1391,2,17,20.0,01:21.2,194.143,Pablo Montoya,Driveshaft,2005,Hungarian Grand Prix,McLaren
378,2156,1,2,,,,RÌ_ikkÌ¦nen,Finished,2003,United States Grand Prix,McLaren
379,2168,8,14,,,,Coulthard,Gearbox,2003,United States Grand Prix,McLaren
380,2176,8,2,,,,RÌ_ikkÌ¦nen,Finished,2003,Japanese Grand Prix,McLaren
381,2177,7,3,,,,Coulthard,Finished,2003,Japanese Grand Prix,McLaren
382,2285,7,3,,,,Coulthard,Finished,2002,Spanish Grand Prix,McLaren
383,2300,5,18,,,,RÌ_ikkÌ¦nen,Rear wing,2002,Spanish Grand Prix,McLaren
384,2503,7,7,,,,Coulthard,Finished,2002,Italian Grand Prix,McLaren
385,2511,6,15,,,,RÌ_ikkÌ¦nen,Engine,2002,Italian Grand Prix,McLaren
386,2558,6,2,,,,Coulthard,Finished,2001,Australian Grand Prix,McLaren
387,2573,3,17,,,,HÌ_kkinen,Suspension,2001,Australian Grand Prix,McLaren
388,2649,3,5,,,,Coulthard,Finished,2001,Spanish Grand Prix,McLaren
389,2653,2,9,,,,HÌ_kkinen,Clutch,2001,Spanish Grand Prix,McLaren
390,2889,7,3,,,,Coulthard,Finished,2001,United States Grand Prix,McLaren
391,2887,4,1,,,,HÌ_kkinen,Finished,2001,United States Grand Prix,McLaren
392,7572,12,19,,,,Kovalainen,Collision,2009,Australian Grand Prix,McLaren
393,7573,18,20,39.0,01:29.0,214.455,Hamilton,Disqualified,2009,Australian Grand Prix,McLaren
394,7642,14,9,29.0,01:23.8,199.883,Hamilton,+1 Lap,2009,Spanish Grand Prix,McLaren
395,7649,18,16,6.0,01:28.7,188.888,Kovalainen,Gearbox,2009,Spanish Grand Prix,McLaren
396,7721,6,8,59.0,01:35.5,194.011,Kovalainen,Finished,2009,German Grand Prix,McLaren
397,7731,5,18,46.0,01:35.4,194.331,Hamilton,+1 Lap,2009,German Grand Prix,McLaren
398,7779,15,6,24.0,01:48.3,232.716,Kovalainen,Finished,2009,Belgian Grand Prix,McLaren
399,7792,12,19,,,,Hamilton,Collision,2009,Belgian Grand Prix,McLaren
400,7799,4,6,51.0,01:25.1,245.036,Kovalainen,Finished,2009,Italian Grand Prix,McLaren
401,7805,1,12,52.0,01:24.8,245.923,Hamilton,Accident,2009,Italian Grand Prix,McLaren
402,16077,18,11,53.0,01:41.3,197.346,Kovalainen,Finished,2009,Abu Dhabi Grand Prix,McLaren
403,16085,1,19,16.0,01:40.4,199.212,Hamilton,Brakes,2009,Abu Dhabi Grand Prix,McLaren
404,745,22,3,29.0,01:32.9,209.803,RÌ_ikkÌ¦nen,Finished,2006,Bahrain Grand Prix,McLaren
405,747,5,5,21.0,01:32.8,210.013,Pablo Montoya,Finished,2006,Bahrain Grand Prix,McLaren
406,813,8,5,49.0,01:25.0,209.961,RÌ_ikkÌ¦nen,Finished,2006,San Marino Grand Prix,McLaren
407,811,7,3,22.0,01:25.1,209.791,Pablo Montoya,Finished,2006,San Marino Grand Prix,McLaren
408,834,5,4,43.0,01:32.5,200.415,RÌ_ikkÌ¦nen,Finished,2006,European Grand Prix,McLaren
409,845,8,15,47.0,01:33.6,198.061,Pablo Montoya,Engine,2006,European Grand Prix,McLaren
410,7665,19,12,65.0,01:15.7,158.824,Hamilton,+1 Lap,2009,Monaco Grand Prix,McLaren
411,7669,7,16,48.0,01:15.7,158.896,Kovalainen,Accident,2009,Monaco Grand Prix,McLaren
412,7709,18,16,24.0,01:22.6,224.128,Hamilton,+1 Lap,2009,British Grand Prix,McLaren
413,7713,13,20,32.0,01:22.4,224.557,Kovalainen,Collision,2009,British Grand Prix,McLaren
414,20636,2,2,46.0,01:24.6,246.516,Button,Finished,2010,Italian Grand Prix,McLaren
415,20657,5,23,,,,Hamilton,Collision,2010,Italian Grand Prix,McLaren
416,20662,4,4,61.0,01:49.7,166.462,Button,Finished,2010,Singapore Grand Prix,McLaren
417,20677,3,19,31.0,01:50.7,164.901,Hamilton,Collision,2010,Singapore Grand Prix,McLaren
418,20920,7,1,69.0,01:17.0,204.007,Button,Finished,2011,Canadian Grand Prix,McLaren
419,20943,5,24,7.0,01:37.8,160.591,Hamilton,Collision,2011,Canadian Grand Prix,McLaren
420,21042,13,3,39.0,01:50.1,229.092,Button,Finished,2011,Belgian Grand Prix,McLaren
421,21061,2,22,8.0,01:55.6,218.029,Hamilton,Collision,2011,Belgian Grand Prix,McLaren
422,21407,9,8,48.0,01:44.8,186.138,Button,Finished,2012,European Grand Prix,McLaren
423,21418,2,19,43.0,01:44.0,187.568,Hamilton,Collision,2012,European Grand Prix,McLaren
424,21449,6,2,67.0,01:19.5,207.205,Button,Finished,2012,German Grand Prix,McLaren
425,21471,7,24,34.0,01:20.1,205.596,Hamilton,+11 Laps,2012,German Grand Prix,McLaren
426,21496,1,1,40.0,01:54.3,220.611,Button,Finished,2012,Belgian Grand Prix,McLaren
427,21518,7,23,,,,Hamilton,Collision,2012,Belgian Grand Prix,McLaren
428,21545,4,2,47.0,01:52.6,162.155,Button,Finished,2012,Singapore Grand Prix,McLaren
429,21567,1,24,14.0,01:55.5,158.063,Hamilton,Gearbox,2012,Singapore Grand Prix,McLaren
430,21807,14,8,55.0,01:28.0,190.524,Button,Finished,2013,Spanish Grand Prix,McLaren
431,21808,8,9,55.0,01:27.3,192.066,PÌ©rez,Finished,2013,Spanish Grand Prix,McLaren
432,22028,10,9,53.0,01:35.5,218.79,Button,Finished,2013,Japanese Grand Prix,McLaren
433,22034,11,15,46.0,01:35.8,218.114,PÌ©rez,+1 Lap,2013,Japanese Grand Prix,McLaren
434,22132,10,3,39.0,01:32.9,205.46,Button,Finished,2014,Australian Grand Prix,McLaren
435,22131,4,2,49.0,01:33.1,205.131,Magnussen,Finished,2014,Australian Grand Prix,McLaren
436,22265,9,4,64.0,01:18.8,199.337,Button,Finished,2014,Canadian Grand Prix,McLaren
437,22270,12,9,56.0,01:18.8,199.185,Magnussen,Finished,2014,Canadian Grand Prix,McLaren
438,22378,10,6,38.0,01:53.5,222.186,Button,Finished,2014,Belgian Grand Prix,McLaren
439,22384,7,12,28.0,01:54.2,220.785,Magnussen,Finished,2014,Belgian Grand Prix,McLaren
440,22792,12,17,27.0,01:53.3,160.9,Alonso,Gearbox,2015,Singapore Grand Prix,McLaren
441,22791,15,16,43.0,01:51.2,164.023,Button,Gearbox,2015,Singapore Grand Prix,McLaren
442,23253,22,7,44.0,01:38.3,203.017,Alonso,Finished,2016,Malaysian Grand Prix,McLaren
443,23255,9,9,51.0,01:38.7,202.094,Button,Finished,2016,Malaysian Grand Prix,McLaren
444,768,5,4,39.0,01:35.6,208.806,Pablo Montoya,Finished,2006,Malaysian Grand Prix,McLaren
445,786,6,22,,,,RÌ_ikkÌ¦nen,Accident,2006,Malaysian Grand Prix,McLaren
446,857,9,5,40.0,01:17.4,215.328,RÌ_ikkÌ¦nen,Finished,2006,Spanish Grand Prix,McLaren
447,873,12,21,17.0,01:19.5,209.571,Pablo Montoya,Spun off,2006,Spanish Grand Prix,McLaren
448,876,4,2,20.0,01:16.0,158.193,Pablo Montoya,Finished,2006,Monaco Grand Prix,McLaren
449,894,3,20,19.0,01:15.3,159.628,RÌ_ikkÌ¦nen,Heat shield fire,2006,Monaco Grand Prix,McLaren
450,921,3,3,22.0,01:15.8,207.006,RÌ_ikkÌ¦nen,Finished,2006,Canadian Grand Prix,McLaren
451,936,7,18,5.0,01:18.5,200.012,Pablo Montoya,Accident,2006,Canadian Grand Prix,McLaren
452,956,9,16,,,,RÌ_ikkÌ¦nen,Accident,2006,United States Grand Prix,McLaren
453,958,11,18,,,,Pablo Montoya,Accident,2006,United States Grand Prix,McLaren
454,967,6,5,30.0,01:17.7,204.325,RÌ_ikkÌ¦nen,Finished,2006,French Grand Prix,McLaren
455,969,8,7,34.0,01:17.6,204.568,de la Rosa,Finished,2006,French Grand Prix,McLaren
456,987,1,3,4.0,01:16.5,215.317,RÌ_ikkÌ¦nen,Finished,2006,German Grand Prix,McLaren
457,1002,9,18,2.0,01:19.6,206.737,de la Rosa,Fuel pump,2006,German Grand Prix,McLaren
458,1033,11,5,54.0,01:29.0,216.018,de la Rosa,Finished,2006,Turkish Grand Prix,McLaren
459,1049,7,21,,,,RÌ_ikkÌ¦nen,Collision,2006,Turkish Grand Prix,McLaren
460,1121,2,5,58.0,01:13.3,211.683,RÌ_ikkÌ¦nen,Finished,2006,Brazilian Grand Prix,McLaren
461,1124,12,8,63.0,01:13.8,210.146,de la Rosa,Finished,2006,Brazilian Grand Prix,McLaren
462,1146,10,8,55.0,01:26.3,221.329,RÌ_ikkÌ¦nen,Finished,2005,Australian Grand Prix,McLaren
463,1144,9,6,41.0,01:26.4,220.976,Pablo Montoya,Finished,2005,Australian Grand Prix,McLaren
464,1181,9,3,41.0,01:31.8,212.184,RÌ_ikkÌ¦nen,Finished,2005,Bahrain Grand Prix,McLaren
465,1183,8,5,43.0,01:31.4,213.054,de la Rosa,Finished,2005,Bahrain Grand Prix,McLaren
466,1219,1,1,41.0,01:16.0,219.24,RÌ_ikkÌ¦nen,Finished,2005,Spanish Grand Prix,McLaren
467,1225,7,7,55.0,01:15.8,219.836,Pablo Montoya,+1 Lap,2005,Spanish Grand Prix,McLaren
468,1316,13,2,25.0,01:16.4,207.785,RÌ_ikkÌ¦nen,Finished,2005,French Grand Prix,McLaren
469,1330,8,16,24.0,01:16.7,207.154,Pablo Montoya,Engine,2005,French Grand Prix,McLaren
470,1337,12,3,60.0,01:20.5,229.902,RÌ_ikkÌ¦nen,Finished,2005,British Grand Prix,McLaren
471,1335,3,1,41.0,01:20.7,229.338,Pablo Montoya,Finished,2005,British Grand Prix,McLaren
472,1356,20,2,54.0,01:15.9,217.011,Pablo Montoya,Finished,2005,German Grand Prix,McLaren
473,1374,1,20,24.0,01:14.9,219.924,RÌ_ikkÌ¦nen,Hydraulics,2005,German Grand Prix,McLaren
474,1395,1,1,40.0,01:25.0,226,RÌ_ikkÌ¦nen,Finished,2005,Turkish Grand Prix,McLaren
475,1397,4,3,39.0,01:24.8,226.693,Pablo Montoya,Finished,2005,Turkish Grand Prix,McLaren
476,1418,11,4,51.0,01:21.5,255.874,RÌ_ikkÌ¦nen,Finished,2005,Italian Grand Prix,McLaren
477,1415,1,1,15.0,01:21.8,254.861,Pablo Montoya,Finished,2005,Italian Grand Prix,McLaren
478,1435,2,1,34.0,01:53.8,220.662,RÌ_ikkÌ¦nen,Finished,2005,Belgian Grand Prix,McLaren
479,1448,1,14,14.0,01:56.0,216.518,Pablo Montoya,Collision,2005,Belgian Grand Prix,McLaren
480,1456,5,2,29.0,01:12.3,214.651,RÌ_ikkÌ¦nen,Finished,2005,Brazilian Grand Prix,McLaren
481,1455,2,1,27.0,01:12.6,213.522,Pablo Montoya,Finished,2005,Brazilian Grand Prix,McLaren
482,1475,17,1,44.0,01:31.5,228.372,RÌ_ikkÌ¦nen,Finished,2005,Japanese Grand Prix,McLaren
483,1493,18,19,,,,Pablo Montoya,Accident,2005,Japanese Grand Prix,McLaren
484,1496,3,2,56.0,01:33.2,210.458,RÌ_ikkÌ¦nen,Finished,2005,Chinese Grand Prix,McLaren
485,1513,5,19,15.0,01:34.5,207.654,Pablo Montoya,Engine,2005,Chinese Grand Prix,McLaren
486,1522,12,8,13.0,01:26.3,221.142,Coulthard,+1 Lap,2004,Australian Grand Prix,McLaren
487,1534,10,20,7.0,01:27.9,217.098,RÌ_ikkÌ¦nen,Engine,2004,Australian Grand Prix,McLaren
488,1540,9,6,26.0,01:35.9,208.183,Coulthard,Finished,2004,Malaysian Grand Prix,McLaren
489,1551,5,17,12.0,01:35.2,209.706,RÌ_ikkÌ¦nen,Transmission,2004,Malaysian Grand Prix,McLaren
490,1574,19,20,7.0,01:33.5,208.508,RÌ_ikkÌ¦nen,Engine,2004,Bahrain Grand Prix,McLaren
491,1572,10,18,19.0,01:31.9,212.29,Coulthard,Pneumatics,2004,Bahrain Grand Prix,McLaren
492,1582,20,8,39.0,01:22.5,215.258,RÌ_ikkÌ¦nen,+1 Lap,2004,San Marino Grand Prix,McLaren
493,1586,11,12,42.0,01:23.0,214.087,Coulthard,+1 Lap,2004,San Marino Grand Prix,McLaren
494,1605,13,11,48.0,01:18.8,211.273,RÌ_ikkÌ¦nen,+1 Lap,2004,Spanish Grand Prix,McLaren
495,1604,10,10,38.0,01:19.2,210.384,Coulthard,+1 Lap,2004,Spanish Grand Prix,McLaren
496,1652,4,18,2.0,01:31.7,202.168,RÌ_ikkÌ¦nen,Engine,2004,European Grand Prix,McLaren
497,1651,18,17,14.0,01:32.3,200.708,Coulthard,Engine,2004,European Grand Prix,McLaren
498,1701,9,7,30.0,01:15.8,209.518,RÌ_ikkÌ¦nen,Finished,2004,French Grand Prix,McLaren
499,1700,3,6,11.0,01:16.3,208.112,Coulthard,Finished,2004,French Grand Prix,McLaren
500,1716,1,2,10.0,01:19.6,232.641,RÌ_ikkÌ¦nen,Finished,2004,British Grand Prix,McLaren
501,1721,6,7,25.0,01:20.5,229.773,Coulthard,Finished,2004,British Grand Prix,McLaren
502,1738,4,4,8.0,01:14.6,220.853,Coulthard,Finished,2004,German Grand Prix,McLaren
503,1754,3,20,10.0,01:13.8,223.182,RÌ_ikkÌ¦nen,Rear wing,2004,German Grand Prix,McLaren
504,1763,12,9,67.0,01:21.1,194.389,Coulthard,+1 Lap,2004,Hungarian Grand Prix,McLaren
505,1774,10,20,6.0,01:21.7,193.094,RÌ_ikkÌ¦nen,Electrical,2004,Hungarian Grand Prix,McLaren
506,1817,2,3,53.0,01:32.9,211.288,RÌ_ikkÌ¦nen,Finished,2004,Chinese Grand Prix,McLaren
507,1823,9,9,26.0,01:33.7,209.369,Coulthard,Finished,2004,Chinese Grand Prix,McLaren
508,1840,12,6,35.0,01:33.9,222.585,RÌ_ikkÌ¦nen,Finished,2004,Japanese Grand Prix,McLaren
509,1852,8,18,14.0,01:33.9,222.592,Coulthard,Collision,2004,Japanese Grand Prix,McLaren
510,1856,3,2,52.0,01:11.6,216.768,RÌ_ikkÌ¦nen,Finished,2004,Brazilian Grand Prix,McLaren
511,1865,12,11,40.0,01:12.5,213.899,Coulthard,+1 Lap,2004,Brazilian Grand Prix,McLaren
512,1877,15,3,,,,RÌ_ikkÌ¦nen,Finished,2003,Australian Grand Prix,McLaren
513,1875,11,1,,,,Coulthard,Finished,2003,Australian Grand Prix,McLaren
514,1895,7,1,,,,RÌ_ikkÌ¦nen,Finished,2003,Malaysian Grand Prix,McLaren
515,1912,4,18,,,,Coulthard,Electrical,2003,Malaysian Grand Prix,McLaren
516,1916,4,2,,,,RÌ_ikkÌ¦nen,Finished,2003,Brazilian Grand Prix,McLaren
517,1918,2,4,,,,Coulthard,Finished,2003,Brazilian Grand Prix,McLaren
518,1936,6,2,,,,RÌ_ikkÌ¦nen,Finished,2003,San Marino Grand Prix,McLaren
519,1939,12,5,,,,Coulthard,Finished,2003,San Marino Grand Prix,McLaren
520,1974,20,20,,,,RÌ_ikkÌ¦nen,Collision,2003,Spanish Grand Prix,McLaren
521,1970,8,16,,,,Coulthard,Collision,2003,Spanish Grand Prix,McLaren
522,1996,2,2,,,,RÌ_ikkÌ¦nen,Finished,2003,Monaco Grand Prix,McLaren
523,2001,6,7,,,,Coulthard,Finished,2003,Monaco Grand Prix,McLaren
524,2020,20,6,,,,RÌ_ikkÌ¦nen,Finished,2003,Canadian Grand Prix,McLaren
525,2028,11,14,,,,Coulthard,Gearbox,2003,Canadian Grand Prix,McLaren
526,2054,1,20,,,,RÌ_ikkÌ¦nen,Engine,2003,European Grand Prix,McLaren
527,2049,9,15,,,,Coulthard,+4 Laps,2003,European Grand Prix,McLaren
528,2096,10,2,,,,Coulthard,Finished,2003,German Grand Prix,McLaren
529,2113,5,19,,,,RÌ_ikkÌ¦nen,Accident,2003,German Grand Prix,McLaren
530,2116,7,2,,,,RÌ_ikkÌ¦nen,Finished,2003,Hungarian Grand Prix,McLaren
531,2119,9,5,,,,Coulthard,Finished,2003,Hungarian Grand Prix,McLaren
532,20423,5,5,64.0,01:25.2,196.768,Button,Finished,2010,Spanish Grand Prix,McLaren
533,20432,3,14,59.0,01:24.4,198.655,Hamilton,Puncture,2010,Spanish Grand Prix,McLaren
